id,Attrition
1,0.12642024352281478
2,0.07051710186960958
3,0.5075578038045817
4,0.3983479426861205
5,-0.14337799145334906
6,0.06921777335594403
7,0.40346925156871105
8,0.6704750811170104
9,0.6151718502607779
10,0.13186553451380423
11,-0.24944049105658195
12,0.3507119672518919
13,0.03758222146154888
14,0.2626540048807975
15,0.055894857767380346
16,0.3237000284125745
17,0.726094464611614
18,0.5599426787969268
19,-0.0036427584431892868
20,-0.13129217206116595
21,0.05284219700614612
22,1.066866349208373
23,0.18698383834973853
24,0.15238832733712615
25,0.317935992402107
26,0.11531563919081722
27,0.02021913400583486
28,-0.00319281473163735
29,0.7934625252673541
30,0.4228798508016218
31,-0.027980710818997556
32,0.2958638838117602
33,0.4417907859613175
34,0.6295102696490942
35,-0.1067647893256145
36,0.23089990871502053
37,0.054204316043863665
38,-0.0825173816132716
39,0.578715161866555
40,0.6004139294499079
41,0.9418287026134098
42,0.6241161959212994
43,-0.08665005092930556
44,-0.03692779388378242
45,-0.29314233612759977
46,0.24053862279147387
47,0.3158644206269603
48,0.06278741390116482
49,-0.16533413906513839
50,0.6188248026933134
51,0.46266026331521926
52,0.39795883280241484
53,0.6137395230920311
54,0.5241154186727401
55,0.486214178279996
56,0.5081286555708117
57,0.25470260337411366
58,0.7649213321575139
59,-0.08821035880837069
60,0.15993775273824795
61,0.021304678231647056
62,0.3308314713170649
63,0.7952244812045453
64,0.25983203579476344
65,0.19498729452210528
66,0.2547318923827129
67,0.10432624426400727
68,0.4100590079638816
69,0.4254790861667943
70,0.2939770165849609
71,0.3143822777640142
72,0.21424393384389773
73,0.4661533165873597
74,0.2317149344745597
75,0.4256803914224895
76,0.8027173541364963
77,0.2051172449265909
78,0.407562682121294
79,0.30027535111297565
80,0.32377193326797515
81,0.14342472211756796
82,0.4474977990360496
83,0.4060037822843372
84,-0.588850192507224
85,0.39688138551094676
86,-0.1126758444592999
87,0.44047698605725216
88,0.36029079750309667
89,0.3008960424826872
90,0.1524220355164091
91,0.6317737628750417
92,0.09392697686517748
93,0.42627727148017913
94,0.36898285794215147
95,0.7589924549182299
96,0.7763199081580244
97,0.44281872758549046
98,0.20381056508832052
99,-0.07774045591547218
100,0.3152323100211527
101,0.4392529578304327
102,-0.06680084005436648
103,0.18777107876680255
104,0.27274533834828785
105,0.4282513199100674
106,0.4896758819919199
107,0.34870083944316455
108,0.3566412921832749
109,0.09599099064352712
110,-0.22614710423381434
111,0.37341309995973226
112,0.25024456873303147
113,0.3853700076705602
114,0.11090912686436327
115,0.40342632487240615
116,0.011500286631985546
117,0.031215322432442516
118,0.07452986101408754
119,0.3936577704157336
120,0.14279545042458164
121,0.5524597626664072
122,0.22451214807092157
123,0.47348452665289964
124,0.7424078871499151
125,0.758098160602286
126,0.04970795973308406
127,0.27283190583570094
128,0.7482194418197505
129,0.7488722374299084
130,0.22050128841171535
131,0.4310516627760683
132,-0.15542301920742685
133,0.07642146300942265
134,0.5223144597321422
135,-0.05835918373194482
136,0.1414540158396529
137,1.1355382218071444
138,0.22616400660134484
139,0.6776624313681334
140,-0.07122916163919624
141,0.3199486962588556
142,0.2466789449577036
143,0.23814002045743443
144,-0.02051430174418578
145,0.2253713436424809
146,0.6640219984075038
147,0.49297700152300017
